,sentiment,wordCount
"""Disasters will continue to strike those who disbelieve, because of their deeds, or they fall near their homes, until God’s promise comes true. God never breaks a promise."" (( Thunder -31 - Holy Quran )) this is warning from God to all of you before you died surrender to true God immediately !!",-0.1739,66
"""You act like all 39 million of us laughed. I certainly didn't.""
Well it should be  a given that I didn't mean you personally.  I was only addressing the Lefties who made 
fun of the poor people down South, Lefties who MAY be among the ones who now have lost everything in these recent fires.

""I don't deserve to burn alive because of a vocal minority.""  

Vocal minority or not is a matter of opinion, but at least you're way more civil than some of the people on Youtube, who would be typing in caps and name calling and all that other shit. It shows you have some measure of civility, and I thank you for that :-)",0.5508,132
"*HEAR THE WORD OF THE LORD:* The iniquity of California is exceedingly great and your cities are full of perversity says the LORD. The fires are a warning, a representation of your approaching ruin. California, YOU brazenly bask in your sins and you delight in them! You call good evil and evil good! You regard not my counsels and draw my wrath upon you. When sin comes before me, judgments come next...California,  your sins are great and ripe for judgment!  Thus says the LORD.",-0.9037,100
*Trump had something to do with this!*,0.0,10
*fake news*,0.0,4
0:26 definitely recognize this area in GTA5,0.4019,8
0:27 what a mustang,0.0,4
1:32 What whaaaat?! I would never say that.,0.0,11
2017 - the year of disaster,-0.6249,6
2018 would be a year of disaster....surely,0.0,9
2:50 the way he says vehcles,0.0,6
"9 out of 10 ""wildfires"" are caused by arson.  Why is the green movement doing or saying nothing about prosecuting the ones that are causing so much havoc to our beloved earth and animals?  Could it be that they themselves are behind this fires to gather support against Global warming?  Because THIS DOES CAUSE GLOBAL WARMING!.  Think about it Fires in December?  Many fires?  The media only concentrates in the wing PROPAGATING them but not CAUSING them.",0.4521,87
A hahaha trumpo,0.5574,3
ALLAHU  AKBAR PUNISHMENT STRIKES AGAIN AMERICANS WILL ONLY LEARN THE HARD WAY LOL,-0.5106,13
AMERICUNTS BURNING IN FIRE MAKES ME SO HAPPY :))) I GRAB MY BEER AND ENJOY WATCHING YANKEES BURNING IN HELL FIRE.,-0.2975,24
Alejandro Bernardo exactly,0.0,3
"Alejandro Bernardo stop it,get some help",0.128,8
Alejandro bernardo.that guy will burn in hell.who would wish for that.we had one in az.a few years back.the rodeo chediski fire it was over 500.000 acres.,0.0772,29
Alexandro,0.0,1
"All you dumb fucks are ignorant,just cause they say “southern Cali” doesn’t mean it’s all of Cali,the fires are mainly in the hills",-0.7506,33
"All you dumb shits talking DEWs? Pull your head out of your ass. California is purposely being led into a drought due to Chemtrails. Fires and drought conditions dont mix very well. 


PS. Fuck California.",-0.9402,41
Allah huakbar .....may Allah protect the citizens of america..🤞🤞,0.3818,13
Almost looks apocalyptic!,-0.6612,4
Americans should unite and sue their government for arson! This is what happens when engineered laser testing is used for evil purposes. These were not naturally started! Does not really surprise me though.,-0.7914,37
And People say “California has great weather”,0.6249,9
And this is why 2017 is worse than 2016 :),-0.0258,10
"Andrew Kreizinger 🤣 ya, people have been saying that for centuries you dumbass!!",-0.6351,16
"As the bird by wandering, as the swallow by flying, so the curse causeless shall not come.
But I say unto you, that it shall be more tolerable in that day for Sodom, than for that city.",-0.5829,43
"BURN BABY BURN!!!!!!!!!!!!!!!!!!!  This shows ""God's"" TOTAL CONTEMT of you disgusting MUZZY Luvin' Libtards!!!!!!
LMAO!!!!!!",-0.6776,27
Best new anchor ever,0.6369,4
Blame Trump for claiming Jerusalem as Israel's capital. God was mad. Wasn't the fire that happened in Israel a few months ago enough to be an eye opener?? What more do youu want!!!! Because of one dumb man...kiamat is near.,-0.807,50
"Bruno C your tripping weed is 100x safer than alcohol, you know how much deaths and problems alcohol causes? Yet it’s still legal everywhere, when weed on the other hand hasn’t caused any troubles at all and it’s strictly forbidden in most states, don’t hate spread love and peace, and smoke weed ☮️🙏❤️",0.4091,70
"Burn America, burn just like you burned many countries.",0.3612,11
"Burn Motherfuckers Burn, this is how God punishes evil Motherfuckers....",-0.7506,12
But all of this is supposed  to happen as the bible already warned everyone but choose not to listen look all around u do u belive  In  Jesus  the son of god?? Or do u need  more proof? Open up your bible kjv to revaluation  also click on pastor Paul beagly.,0.3899,55
CAN YOU SAY DEW      DIRECTED ENERGY WEAPONS.    AGENDA 21   SAID WOULD BURN 2011,-0.2023,14
Cali sucks,-0.3612,2
California Democrats killed KATE. How many more innocent Americans will have to die before open border Democrats admit sanctuary cities are wrong??,-0.8544,25
California burning? Good. A good portion of liberal twats will be wiped out.,0.7003,16
"California laughed at Houston flood victims and called it ""karma"" for Texas being Republican. FUCK CALIFORNIA!",-0.5893,20
California. The new definition of hell,-0.6808,7
Californians are hardly Americans at this point.,0.0,8
Climate changing earth changing into 2 degrees it's getting to hot if u watch the history channel you'll know California will be no more by 2070,-0.296,26
Dang.... it looks like hades took over,0.3612,8
Deja vu,0.0,2
Diablo 3?,0.0,3
Directed Energy Weapons?,-0.2023,4
"Don't worry Californians, your houses are engineered to burn. There won't be much emissions to the environment. Save the trees, you must. Buy Siberian lumber too.",0.6814,32
