,sentiment,wordCount
"Are you telling me some sick Degenerated Fuck, Impregnated a Dog and made a HUMAN-DOG HYBRID!!! 


Or does the Title of the video just contain poor grammar?",-0.8951,32
Came for the doggies stayed for the laugh.,0.5574,9
"Doggos thoughts:
*THE EXCITE IS TOO MUCH* (x ∞)",0.5904,14
No human has ever been this happy to see you. Dogs must be better than us. We are too busy finding reasons not to like someone.,0.6079,29
Now you know what smothered in love means!!,0.5972,10
"OldskolFan huh, I don't need any reasons not to like someone. Who told u that BS? Lol jk.",0.3798,22
This deserves trending,0.0,3
Try to find two cats that will do that,0.0,9
Ur white dog looks like my tucky,0.3612,7
Wholesome,0.0,1
Wow so Amazing love this video.....,0.9242,7
