,sentiment,wordCount
"A true Heisman would have done what he did on the field, and left it as that. Not do the filth he did in front of women and children that watch. If you condone it, you are part of the problem. Seems like most of your fan base is just as trashy. Hope he plays Clemson so we can crush hid dreams again.",0.8591,70
"Anna Kat - Saban is a whiny little bitch who failed miserably as an NFL coach. That's the only reason he's at Alabama - so he can be a control freak over college kids. When he got in the NFL players faces, they would tell him to go f**k himself. He couldn't handle it so he quit and walked away with his tail between his legs.",-0.9108,74
"Baker, you have nothing to apologize for. Screw KU--and Riley.",-0.1769,13
Dude.....the press and only the press blew that shit WAY out of proportion only because you won the Heisman and need a story......fuck them.....fuck Kansas.......show them that Sooner magic bro!,0.1007,39
Fuck KU and FUCK LAN YU!!,-0.8525,8
"Fuck you, BOOMER SOONER. you don't understand the life of football. Go take your shit talking some were else because you really don't know what your talking about!!! Baker didn't do shit and KU started it. We just finished it",-0.9114,47
"Get a life buddy, when you are on a field emotions get ahold of you sometimes. This kids life is only football; he doesn't deserve any of this. He made a silly mistake.",-0.3182,38
I hope one of us crushes his little spoiled dreams again so the big dogs can hook up.,0.3446,19
"I would have dropped the f-bomb on the Kansas players as soon as they didn't shake my hand. Respect goes both ways, don't disrespect someone and wonder why your getting cussed out. Baker, didn't do anything wrong as far as the Kansas team went, they are trash. He went wrong by putting his school, coach and team mates in a bad light. So lets forgive, forget and go win a Championship.",0.8967,81
"Idiot Riley just made sure Sooners lose to W Va. Maybe Riley should coach the KU team. We're with you, Baker!",-0.6114,25
In the locker room before the presser; Ok Baker hold still so this pepper spray will make you tear up.,0.296,22
Is he giving us the finger at :21?,0.34,10
Jack Reynolds ya but the crybabies out there are gonna bitch about everything he does. Fuck KU. They targeted him the whole game with cheap shots. I would have done alot worse. They got lucky.,-0.9081,40
"Johnny Clemson 
Dumbass. Use spellcheck. 😂",-0.5574,8
"Johnny Clemson 
He’s straighter than the pole that your momma dances on.",0.0,15
"Johnny Clemson 
You were conceived during the use of a strap on, idiot.",-0.5106,15
Johnny Clemson - You're calling Mayfield a closet queer? Just because he lets you suck his dick doesn't make him a queer....it's just that you are really good at what you do best. #johnnyclemsonswallows,0.2944,38
