,sentiment,wordCount
"""And if one of those boxes was buried in the ground, maybe it would be better to leave it there because it probably wasn't very good."" - Savage Aquaman burn disguised as a power box analogy. This is why I love you Jenny.",0.8169,49
"""Does the Cyborg tech not have brightness settings?"" Something I never thought I'd hear but, something I'm so happy I did.",0.7917,26
"""I Fixed it. It is now fun like Guardians of Galaxy.""",0.7003,15
"""I guess he was closer with Pa"" === hysterical",-0.0258,13
"""I'm so excited"" she says at the end, voice shaking with sadness, a single tear rolling down her cheek.",-0.228,24
"""Isn't that what Batman v Superman was about""? Em... NO...",0.0,15
"""It was a great episode btw"" 😂",0.6249,9
"""Oh, one of my favorite parts was when Batman, the world's greatest detective, finds out that the bad guys are looking for, like, a box, and he's like, to Alfred, ""Do you think this box could be... a container?""",0.8271,52
"""The aquamanians"" Lmao....they're called Atlanteans. The bug things are called Parademons.

Actually, death of superman arch was before that movie civil war if you've read the comics.

Well, you can thank Josh Wheaton for the campy Batman scenes since people think it's so cool with Marvel. Zach tends to be serious, Josh silly and goofy. Supes isnt creepy, he's confused, realistic and dark in this universe. Yes not going you be that unrealistically 'perfect' hero like he was like 50 years ago.

This was amusing to watch but Youre kinda hot so there's that lol.",0.9072,114
"""you gonna cheat on your movies like you cheat on your wife?"" Yowza, Jenny's tossing the hard stuff!!",-0.6688,24
"... I don't know what movie you were watching, girl. I didn't see all this LoisLane/Superman subplot you have seemed to pick up. In fact, the first scene with the kids interviewing Superman about the thing he likes the most about Earth... I don't think he was thinking about Lois Lane at all. At most the scene was supposed to introduce the character to us more humanly so we would feel bad about him dying in literally the next scene. It was supposed to make us feel sad. Which... yeah, to a degree it works. 

But also I think this would have been waaay more powerful if previous movies would have been done better and made me feel for them...",0.5256,134
"0:47 Lol. I bought justice league on DVD I was disappointed, I should of went to see black panther a second time.",0.4767,25
0:58 Zack Snyder directed watchmen so i hope he saw it...,0.5777,12
"10:08 - 10:49 Wow, I had no idea until you pointed it out that this was an infinity stone ripoff",0.3818,21
1:41   hahahah,0.0,2
4:48 the way she says “it’s just my face” made me laugh so hard,0.4086,18
6:06 holy shit. I never wanted to be “that guy” but that was seriously the cutest fucking thing I’ve ever seen you do haha.,0.7814,30
"6:07 Well look at that! I guess I do bleed! WAKA WAKA

that part killed me",-0.6103,18
6:50 Im dead honestly shots fired,-0.7096,6
6:51 the beginning of some serious Joss Whedon shade. I approve.,-0.0772,13
"About Cyborg wearing garments: it's similar to the Andrew Martin android in Bicentennial Man (played by Robin Williams) wearing garments when he begins to yearn to become human; he initially wears a tuxedo because the daughter of the household, Amanda, wants him to be a groomsman in her wedding; and then he continues to wear human attire after the wedding as he continues his quest to become more humanized.

About Cyborg shedding his attire: it's like the scene in the first Avengers movie where Captain America tells the team mates to suit up as a Prelude to preparation for battle; Tony repairs his armor, Hawkeye stocks up his quiver, etc. When they reunite with Bruce Banner in New York City, cab says the same thing about suiting up to Bruce. And Bruce says he doesn't have to. In fact he sheds both his literal human clothing and his human good manners in order to assume his angry battle persona. Ben Grimm AKA The Thing of the Fantastic Four follows the same custom, even though he doesn't change his post transformation appearance. In battle he goes bare-chested with his boxing trunks, and when he's just socializing with his teammates or his fiance Alicia, he conforms to the custom of wearing attire.

Cyborg has embraced his altered metahuman persona",-0.2732,239
Aditya Waghmare I loved it,0.5994,5
Aditya Waghmare Justice League the animated series is awesome,0.8176,9
Agreed on every point and you are adorable,0.6486,8
Aquamanians,0.0,1
"Are you...happy? Do you like or hate everything?

I can't tell.",-0.3736,16
"Atlanteans, Jenny. Thanks.",0.4404,6
Best box-based analogy I've heard.,0.6369,6
"Best reviewer EVER ,I think I am in love lol !!!!!!!!!!!!!!",0.9241,14
But... I AM Joss Whedon...,0.0,7
Cyborg wore clothes bc he was ashamed tf. And they spent a lot of time establishing that he doesn't know how to control his robot half. I don't like the movie I just thought that was a stupid point.,-0.8229,42
DC is a flop,-0.34,4
DC is trying so hard to be Marvel! XD,0.7756,10
"Damn this girl literally nailed every thought I had about that movie in 12 minutes, she's good !!",0.1984,20
"Damn.. this is one of the few 'person staring into the camera and discussing' videos I actually enjoyed watching.
Jenny, you're interesting to watch. I enjoyed this.",0.8519,34
Do you have a boyfriend and can it be me?,0.0,11
Do you put sheets on that bed at all,0.0,9
Don't really trust any of her opinions after she called Atlanteans Aquamanians.,-0.4439,13
Fire Zach Snyder,-0.34,3
Gimme that Bulbasaur plush. Or else...,0.0,8
God you're cute but thier called atlanteans and mother boxes how ever i like your verson better lol,0.9239,18
Her delivery is the most annoying schtick on youtube. I need to turn autoplay off so I dont run into this when I watch screen junkies content.,-0.4576,29
"Hey been here since 2k, you're doing great!",0.6588,10
"How could it be bad? After all Batman V. Superman and all of the other DC films were so ""PERFECT"" and absolutely above any and all criticism AM I RIGHT???",-0.8105,37
"How is batman supposed to know whats in a container, hes super rich, he doesnt have to deal with that kind of crap :D",0.8638,26
How much does Marvel -Disney pay you?,0.34,9
How would he drink his beer under water?,0.0,9
"I actually liked that initial phone footage, but yeah otherwise it's all awful ahaaa",-0.0772,15
"I actually liked the movie, but I enjoy watching you make fun of it.",0.8922,16
"I actually preferred BvS, sure it was a trainwreck, but there's something kind of compelling to me about a trainwreck. JL was just a complete nonevent.",0.3737,30
"I am Joss Whedon, and I approve this message.",0.0,11
"I am never watching another DC live action movie again.
I have been more entertained by this then the entirety of the DC movie franchise.
""Maybe I should get this tape off? It just my face."" Top kek of the day.",0.5849,48
I don't get it. Any of it. I kinda can see the appeal but damn you'd think everyone was stuck in the sahara or something.,-0.7227,28
"I don't see how anyone, with a sane, logical mind and eyeballs can enjoy this film. Compared to Thor 3 (and you have to compare it, as they were released in generally the same time period), JL looks like a fan film, with PISS-poor acting, PS3 graphics and... and was there a villain? Shit, I had to Wiki. Yes, there was a villain. Just don't watch JL after Thor 3, it's frankly embarrassing.",-0.5719,90
"I don't think I want to see Superman in any movie right now unless it's made by Matt Parker and Trey Stone. To me, Superman is supposed to be the best, noblest version of ""America, Fuck Yea."" This is not meant in a jingoistic or xenophobic sense, but in the sense of an optimistic, freedom-and-liberty-loving America that acts as a shining beacon that's fighting for truth, justice, equality, liberty and self-determination. Superman is supposed to be the best possible embodiment of American ideals.

America might be a bit grim, dark, narcissistic and vulgar right now, but the last thing I want is a grim, dark version of Superman. If we don't feel comfortable making an unabashedly optimistic movie about American idealism, we probably shouldn't be making Superman movies at all. (Which would be no great loss, as they have sucked for a long time.)",0.8592,169
I feel this girl is a good cooker.,0.4404,9
"I guess I was the only person who watched the ""what's your favorite thing about Earth"" and I yelled out pizza and people laughed",0.7184,26
I hope you know that Zack Snyder directed Justice League and Watchmen.  I really hope he's seen it,0.8481,19
"I know it's been six years since the Dark Knight Trilogy, but it amazes me that DC/Warner/the writers don't look back at the old golden goose and consider lifting some lessons, especially with regard to characters and especially memorable villains. Marvel has the market cornered in bouncy fun and disposable villains; stake out some different turf.",-0.5913,65
I know you put that W on your chest to cover your cleavage but I still spent the entire video staring at it.,0.0,24
"I like your videos. I do. But I wish every youtuber who edits all the natural pauses out of their speech with jump cuts, would please stop. It really grates on me.",0.6808,37
I liked it better than BVS but far less than Wonder Woman,0.431,12
I love princesses,0.6369,3
"I love the tone of this. I haven't seen Justice League, but the references to other movies I have seen really helped me make a decision to never try to watch it. I tried to watch BvS twice and fell asleep. Then I woke up at 3 or 4 am. What do you do in a situation like that if you don't feel like going back to sleep. Best reference, ""Then they started fighting, as if the film makers had seen Captain America: Civil War."" And I've never watched My Little Pony, but somehow that reference helped too.

Thanks for doing this Jenny. It was the best, most honest and direct review of this movie I've seen.",0.9805,134
I might consider buying the Blu Ray of Justice league movie just because how much she dislikes the movie.,0.1779,20
"I think DC has worn me down so much at this point I just wanted Justice League to be less insufferable than Batman v Superman. I didn’t outright hate it, so mission accomplished?",0.1725,38
"I think I laughed at the same stuff you did, also cyborg's lines were really funny, like they really tried to add seriousness to his character but I couldn't take him seriously for a second",0.6871,37
I think i just got jungle fever,0.0,7
"I think they are setting up Injustice. I guess that's why Superman is creepy. Also, the nightmare in BvS kind of supports that however, Snyder isn't really in control of the movies anymore so I guess we won't see that.",-0.3597,45
I thought it was ok on marvel levels of quality much better than review reflects much better than BVS best DC film to date,0.9325,24
"I was just wondering how much hair got stuck in the ""W"" the whole time.",-0.25,18
I watch one review... and now autoplay gives me ONLy JL reviews.,0.0,14
"I'm not a huge superhero fan, and now my recommendations are all superhero stuff xwx",-0.4449,16
"I'm pretty sure Cyborg wearing the hoodie was a direct imitation of Marvel's Luke Cage.
And Luke Cage wearing a hoodie was a direct nod to victims of racial profiling and police brutality.
Cyborg was just....a black guy hiding his robot parts?",-0.4588,47
"Idk why this channel was recommended but I'm glad I clicked , I'm addicted to her videos 💕",0.6369,18
"Imagine if the rotten tomatoes score was fresh, then all these bandwagon fools who liked it when they saw it would love it instead of hiding their true thoughts toward the movie just to be a part of the majority...",0.5267,42
"InconspiCutest 

They didn't steal the word from a wrinkle in time you fool. It is a good book tho.",0.3875,21
It is fun now like Guardians of galaxy,0.7003,8
It is not that the filmmakers have seen civil war. Civil War began production after BvS. You dont understand what is happening in hollywood.,-0.8316,27
It was iffy for me. Much better than Batman v Superman but still lacking.,0.2382,16
It was supposed to be even better but studio interference cut down the film. So far no plans to do a director's cut.,-0.7627,25
"It's a hell of a lot better than the movie that you think is a masterpiece (Last Jedi).
And it's just mediocre at that-- but still much better than Death of Star Wars-- or Last Jedi.",-0.2023,44
Iveroni 318 You clearly typed “the best movie”.,0.7845,11
"I’m with you Jenny! Fuck these  big, grey slabs of po-faced  muscle-explosion...ness they call dc movies. 

Whatever happened to saving kittens from trees, and lifting up frozen lakes and flying then about, like in Christopher Reeve’s day? God I sound old.
#brokenwindowtheory",0.1511,55
JESUS your attractive who are you??!,0.5502,9
"Jenny Nicholson!
Yes, I saw movie fights lol",0.4753,10
Jenny is the Andre Bazin of the blockbusters.,0.0,9
"Jenny you make salient points.

But there's just something about your voice and tone that wants me to put a tape on your mouth.",0.2732,26
"Joss Whedon sucks, Danny Elfman sucks and WB sucks.",-0.7579,11
Justice League Good.,0.743,4
Justice League feels like a chore…,0.7096,7
Justice League is Awesome,0.8176,4
"Justice League sucks, plain and simple",0.2263,7
Justice League was great. This girl clearly has no idea what she is talking about.,0.8402,17
Justice League would have been better if their costumes had been fashioned out of painters tape imo.,0.743,18
"LMAO yes i love your Wheadon comments, this movie is not the movie we were promised i divorce it from everything i know so far about this universe. i hope they turn that supes into bizzaro and the real supes is still in the ship now being tended by the keelex bots. all in an effort to eplain that horrible cgi.",0.9251,65
Lol at naked cyborg,0.4215,4
"Lol, DC ripping of Zelda, with cubes instead of triangles XD",0.8091,13
Lol. You are the best.,0.7906,7
Love the Cyborg part :),0.802,5
Love your dry humor. You crack me up.,0.743,10
Loved this review best one ever,0.8442,6
