,sentiment,wordCount
2 girls 1 dildo?,0.0,5
2 girls One cup was better,0.4404,6
8 for agility.  2 for efficiency.,0.3612,8
It would look better and got more views in bikinis.,0.4404,11
Much roids?,0.0,3
So cool! I'm impressed.,0.739,6
So they are climbing with dildos ? I dident knew dildos was made of that hard fabric !,-0.1759,18
"This skill will come in handy if you and a friend ever find yourself on the side of an artificial mountain with only three pegs.

...and nowhere else.",0.4939,30
Well done,0.2732,2
death by snu snu,-0.5994,4
i can do that with my dick,-0.5106,7
