,sentiment,wordCount
#FreeMyNiggaPaddington,0.0,1
#JAN12BIRTHDAYSQUAD,0.0,1
"*BEST MOVIES 2017*
*DOWNLOAD NOW PADDINGTON 2 FULL MOVIE ONLINE IN HD QUALITY*

*VISIT NOW* https://plus.google.com/u/3/collection/8z-9WE",0.0,22
"*Friends, visit my channel and I guarantee that your worldview will change sexually!*",0.3164,17
*I saw it*,0.0,5
*No one asked for this*,0.0,7
"*Warner bought this cause of ""Harvey Scandal""*",0.0,11
0:10 CHOPPER?,0.0,3
0:11 I can’t be the only one who thought he was tony tony chopper from one piece,0.0,19
0:19 since when did brown bears roamed South America?,0.0,10
100% on Rotten Tomatoes!!!,-0.6341,8
100% on rotten tomatoes!,-0.5562,6
AWW I cant wait!!!!!!,0.0,7
Ai posta o filme Moana pra gente assistir parese ser legal pode ser,0.128,13
BABY PADDINGTON IS ADORABLE,0.4939,4
Because the public demanded a sequel,-0.2263,6
"Before anyone asks, the music is ""Take the Field"" by X-Ray Dog.",0.0,16
But y tho,0.0,3
CHOPPER BU NO LONGE RIN ANIME FORM,-0.296,7
"Can you film the live action regular show movie in springville, ellicottville, franklinville, cuba, and rushford, new york in 2018 and release it in 2019?",0.0,31
Can't wait!!!!!,0.0,5
Can’t he just find another present,0.0,8
Can’t wait to see this movie,0.0,8
Chopper is that you??,0.0,6
Chopper what r doing,0.0,4
Como entra em contato com a Warner Bros queria manda um filme para eles!,0.0,15
"Computer-generated imagery (CGI) is the application of computer graphics to create or contribute to images in art, printed media, video games, films, television programs, shorts, commercials, videos, and simulators. The visual scenes may be dynamic or static and may be two-dimensional (2D), though the term ""CGI"" is most commonly used to refer to 3D computer graphics used for creating scenes or special effects in films and television. Additionally, the use of 2D CGI is often mistakenly referred to as ""traditional animation"", most often in the case when dedicated animation software such as Adobe Flashor Toon Boom is not used or the CGI is hand drawn using a tablet and mouse.",0.9118,132
Could be interesting... think ill wait for Netflix to get the blue ray tho😑,-0.4215,16
CrAzY pLaYeR,-0.34,2
Creed 2,0.0,2
Definitely not paid...,0.4019,4
Didn't see the first one...dont know if I wanna see the second,0.0,14
"From the thumbnail, I thought it was Chopper...",0.0,10
Fuck I thought it was one piece,-0.5423,7
Fuckin hell its only ads on trending YouTube sucks,-0.7964,9
Good,0.4404,1
"Good thing Zack Snyder didn't direct Paddington 2. We all know what he wanted to have happen to Batman in prison, let alone a sweet little talking bear.",0.1531,31
Good! No TWC/Dimension Films! Warner Bros. Wins!,0.7412,13
Great,0.6249,1
HARRY POTTER ACTORS IN PADDINGTON,0.0,5
"Hey Warner Bros.,

I Got Only One DVD For PG-13 Ones.

Is There More PG-13 Movies Which on DVD?",0.0,27
How cute!,0.5093,3
Huh i watched the movie and nothing in this trailer happend,0.0,11
I LOVED THIS MOVIE,0.5994,4
I Remember This Movie When I Was About 10,0.0,9
I already watched this movie,0.0,5
I came this 🎥 yesterday,0.0,5
"I can't wait to see this! 
#amarislee on youtube",0.0,10
I can't wait to watch it,0.0,6
I can't wait to watch this,0.0,6
I cant wait to see it,0.0,6
I can’t wait until Paddington 7,0.0,8
I feel like i saw this years ago,0.3612,8
"I gotta see the second one I love British ppl so much! 😊
#love4British🇬🇧💖",0.6696,18
"I hate to break the news but nobody in the USA cares about some british bear.
Brits",0.3919,18
I have a question to the book Selection. Do you bring a film about it?,0.0,17
I have seen the first one and it is nothing special comparing to this one!,-0.3716,16
I just saw the movie and realized this trailer spoils the entire thing.,0.0,14
I just watched this movie 🎥 Sunday and I wish I could watch it over and over I ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,0.4019,42
I liked the first one,0.4215,5
"I liked the second one, the first ones better but I still like the seconds",0.7269,16
I love it!!!!,0.7482,6
I love it. https://indiegogo.com/project/preview/8215533c & https://lnkd.in/er83vuQ,0.6369,7
I really want to see this movie and I comes out a day before my cousins birthday and a day after mine!!,0.2908,24
I saw Paddington the first one but I can't wait for the second!,0.0,14
I saw only the second movie and people are saying this was better the first so I’m thinking the first one was ass cuz I haven’t seen it,-0.1531,32
I saw paddington but the first one,0.0,7
I see they didn’t include Weinstein Productions in the description,0.0,12
I want see this movie,0.0772,5
