,sentiment,wordCount
"""Everyone I dont agree with is a crook!""

Found the liberal.",-0.3404,15
"""Thousands of years of experience""??",0.0,9
#23 on trending with 1k views? The trending page really is fucked,-0.6887,13
+Eddie McDonald Project Veritas has already been ousted multiple times for being full of shit. They lost their credibility awhile ago.,-0.7096,24
"+rockhero2274
Hillary voters like yourself need to get your head out of the sand. We have corruption at the highest levels of our government.",0.3612,28
"+smcliffhanger492
Trump is an OUTSIDER you moron.",-0.4939,10
"1st public outing after election the Clinton's wore purple to launch their purple reign coup.
I found it in very bad taste for Gowdy & Wray to wear purple tie's today of all days. Let's hope there isn't a meaning to that. I don't trust Gowdy.",-0.5566,50
"2k views and trending, thanks jewtude",0.4404,7
"5 minute video to hear him ask if he's aware of people having political bias?

video in one sentence:  Old white guy says a bunch of irrelevant political garbage before asking a yes or no question about political bias.",-0.0,42
903 represent!,0.0,3
Al Franken...... your doing the USA proud with your info drops. We did not know this albeit I did not !,0.5255,23
"Algorithm counts unusual shares, comments, and likes.",0.6124,10
"All these indictments, recusals, and FBI raids. You all seem to be getting scared. ;)",-0.25,19
America The Self-Inflicted Out Of Control In-Breeding Program In Full View...,0.0,12
Analog Human what positions? Many already gave this.,0.0,10
And the Olympic gold metal for mental gymnastics goes to!,0.0,11
"And the numbers are not always true at the moment.
 They do check to make sure they are actual views. So the numbers can change fast.",-0.0083,29
"Ann, you must be as big a idiot as he is .",-0.5106,13
Another crooked fbi director,0.0,4
"As Eric Holder said ( and I am pointing my finger) ""You don't want to go there Buddy"" !",-0.1316,22
"Aw, Loonylouie , the gift that keeps on giving. lol. Who elected this idiot?",0.4981,18
"Because the spammers got tired of posting videos about how to put your makeup on, react videos, and videos that have people making faces on their thumbnails that make them look like serial killers. Seriously.....trending is scary to look at....there are always thumbnails with people smiling. Nobody smiles that much, not even crazy people in a mental health facility. So, don't worry, the'll be back soon and you'll wish videos like this were posted.",0.5454,87
"Because your a fucking idiot who does absolutely no research on facts, and needs someone else to make common sense decisions for you and only apply your ""brain"", in which I honestly believe does not exist for you, to entertainment non-fact propaganda while the world does the same outside of the true %1ers who actually have and use their brain in or outside of emediate reality to make to make ""wise"" or ""real"" decisions for the good of your future which is heaven or hell. This is simple black and white evidence. Wait, is J lo on another video with that but again? Load a bol dummy or should I say ""puppet""?",0.2304,129
Becky Laskey ..there is nothing or none as delusional as a self righteous democrat.. just a fact,0.0,19
